Index Number,Cycle Number,Experiment Number,MS Level,Total Ion Current,Scan Start Time (min),Selected Ion m/z
157,26,3,2,2488.01378609411,0.135766666667,368.888398299484
158,26,4,2,2418.79296656438,0.136483333333,384.934423351833
159,26,5,2,3978.40240724756,0.1372,449.253144008354
160,27,1,1,313357.704826,0.1394,
161,27,2,2,6319.90373585024,0.140916666667,250.14507919732
162,27,3,2,2256.1070087263,0.141983333333,277.180288597214
163,27,4,2,4357.61326568834,0.1427,440.885378657922
164,28,1,1,368931.551321,0.1449,
165,28,2,2,11980.0267557956,0.145966666667,378.916882640891
166,28,3,2,6343.80041201155,0.146333333333,452.920794271243
167,28,4,2,7770.58112793318,0.1467,576.860869699831
168,28,5,2,8838.60706392652,0.147083333333,582.879914093733
169,28,6,2,9371.37881041085,0.14745,586.315499730423
170,28,7,2,8104.12845557505,0.147816666667,588.89845419554
171,28,8,2,7334.96964515132,0.1482,590.873229060145
172,28,9,2,6297.3725086659,0.148566666667,596.894595346693
173,29,1,1,388636.209883,0.150566666667,
174,29,2,2,5375.81163752949,0.1519,316.945518172341
175,29,3,2,5352.62882895651,0.152283333333,508.874161327675
176,29,4,2,11161.195358244,0.15265,512.296883851242
177,29,5,2,9366.5270465178,0.153366666667,514.891950349332
178,29,6,2,5792.02746208753,0.153733333333,619.286236470738
179,29,7,2,8546.06050897777,0.154116666667,650.863564751333
180,30,1,1,316011.490213,0.156316666667,
181,30,2,2,47191.7662825156,0.157616666667,311.167407314396
182,30,3,2,4083.53197738088,0.158333333333,362.939111542661
183,30,4,2,7423.09377459977,0.1587,520.909071604626
184,30,5,2,5849.8306175453,0.159083333333,562.314040708264
185,30,6,2,9443.82272307539,0.15945,644.848294400114
186,30,7,2,7059.56094129384,0.159816666667,740.868095194982
187,31,1,1,310234.2061262,0.162016666667,
188,31,2,2,6044.40391653604,0.162933333333,293.173717350115
189,31,3,2,14891.8707151525,0.16365,325.182808636226
190,31,4,2,5089.72216031884,0.164383333333,440.886651163574
191,31,5,2,7245.10664562054,0.1651,528.908529312972
192,31,6,2,7609.03976817391,0.165466666667,726.848210130658
193,32,1,1,357127.4658852,0.167666666667,
194,32,2,2,6203.09022337597,0.168683333333,250.144036516194
195,32,3,2,10013.1722365754,0.1694,378.917225957199
196,32,4,2,7423.05253227943,0.169766666667,452.920401734911
197,32,5,2,15805.6708015867,0.17015,538.313276706346
198,32,6,2,5421.31270279262,0.170516666667,586.310341156838
199,32,7,2,5348.89966032468,0.170883333333,590.873264661432
200,32,8,2,4708.11407620858,0.171266666667,732.869775652111
201,33,1,1,334216.145481,0.173433333333,
202,33,2,2,2924.67618400548,0.174516666667,316.945858722031
203,33,3,2,3689.74221212687,0.174883333333,384.935301171305
204,33,4,2,12784.3456962331,0.17525,446.90599038223
205,33,5,2,5087.37588942972,0.175633333333,512.298862471817
206,33,6,2,10609.0856458243,0.176,514.892073122991
207,33,7,2,15419.7039881071,0.176366666667,564.328849686654
208,33,8,2,10869.3777528246,0.17675,588.327918555735
209,33,9,2,13401.0335512033,0.177116666667,612.327999454997
210,34,1,1,334198.26608,0.179133333333,
211,34,2,2,4592.59743895523,0.180183333333,362.938943457188
212,34,3,2,10537.3083526224,0.180566666667,392.932185400855
213,34,4,2,5758.17012032242,0.180933333333,457.235542092628
214,34,5,2,4904.15475504701,0.1813,476.276136663148
215,34,6,2,3666.29648289983,0.181683333333,500.275900908351
216,34,7,2,5634.36370999456,0.18205,524.27618261676
217,34,8,2,11961.8028941366,0.182416666667,582.879849589478
218,34,9,2,8723.51749255153,0.1828,718.854598559774
219,35,1,1,350907.4485481,0.1848,
220,35,2,2,8280.43302713264,0.18585,293.176007022124
221,35,3,2,1540.4578220507,0.186216666667,304.912141197519
222,35,4,2,44604.6624664812,0.1866,325.183740258322
223,35,5,2,3466.91171761747,0.186966666667,478.289674377366
224,35,6,2,5435.62877560205,0.18735,504.30847370589
225,35,7,2,5920.56547093602,0.187716666667,528.307450660492
226,35,8,2,6611.22454669229,0.188083333333,576.862794353597
227,35,9,2,8528.64352023283,0.188466666667,650.867498875933
228,36,1,1,323843.8629874,0.190466666667,
229,36,2,2,7268.08904020975,0.191433333333,250.142462770486
230,36,3,2,14207.8739250498,0.1918,378.917782472738
231,36,4,2,3126.98133092325,0.192183333333,433.235296779557
232,36,5,2,7383.34830803262,0.19255,520.907869540331
233,36,6,2,9021.1875168792,0.192933333333,526.312698840677
234,36,7,2,11400.6875770754,0.19365,538.313006099767
235,36,8,2,6699.31438412578,0.194016666667,632.315709745692
236,37,1,1,385912.0677865,0.1962,
237,37,2,2,3946.64772678249,0.19725,316.946456775118
238,37,3,2,5688.79143039206,0.197616666667,384.933485067328
239,37,4,2,6954.59695340212,0.198,440.886637961683
240,37,5,2,9392.57655650178,0.198366666667,446.903678128763
241,37,6,2,7736.61392362809,0.198733333333,514.891203870714
242,37,7,2,304181.1169132,0.199116666667,564.329468074099
243,37,8,2,41882.1482531453,0.199483333333,588.328308908642
244,37,9,2,7414.90198751155,0.19985,612.328947731218
245,38,1,1,445498.9885457,0.201866666667,
246,38,2,2,11072.152624435,0.202933333333,310.929225633531
247,38,3,2,11047.6391820846,0.2033,392.93022874823
248,38,4,2,14158.1972422942,0.203683333333,476.275899618501
249,38,5,2,7216.75330039476,0.20405,500.275958188404
250,38,6,2,6939.1547936349,0.204416666667,508.87328587537
251,38,7,2,6564.1363386627,0.2048,522.889581109445
252,38,8,2,3305.26199107921,0.205166666667,524.274404186144
253,38,9,2,12712.2526831498,0.205533333333,582.87870794006
254,39,1,1,393115.9657478,0.20755,
255,39,2,2,1770.7542909744,0.208616666667,294.951625517462
256,39,3,2,12940.6105086327,0.208983333333,325.1834161414
257,39,4,2,13255.3254657327,0.209366666667,339.199618900304
258,39,5,2,11594.4457142697,0.209733333333,504.309014662142
259,39,6,2,6838.25376996745,0.2101,614.343489623764
260,39,7,2,5959.61529915959,0.210483333333,700.304452793282
261,39,8,2,8886.46091750988,0.21085,712.839690365669
262,39,9,2,6238.23204353119,0.211233333333,734.830730070123
263,40,1,1,357636.5153285,0.213233333333,
264,40,2,2,4809.36775626791,0.2143,362.939657727562
265,40,3,2,24376.5999436738,0.214666666667,378.918237958047
266,40,4,2,8119.27236781223,0.21505,452.92087980238
267,40,5,2,5143.82359125933,0.215416666667,526.315786433239
268,40,6,2,22678.0505899112,0.215783333333,540.329146623156
269,40,7,2,9521.28346611961,0.216166666667,590.876282620891
270,40,8,2,3564.6305506739,0.216533333333,632.317573425041
271,40,9,2,8113.50540757302,0.2169,650.865905679107
272,41,1,1,392829.2025594,0.2189,
273,41,2,2,3060.53555991831,0.219983333333,316.946899699734
274,41,3,2,7895.10742847899,0.22035,384.933670946289
275,41,4,2,15437.8259795293,0.220733333333,446.903942461729
276,41,5,2,7293.48192736171,0.2211,480.306912196172
277,41,6,2,16964.5102516726,0.221466666667,514.891915466031
278,41,7,2,65555.750420447,0.22185,564.329651505448
279,41,8,2,12451.3060111222,0.222216666667,588.327016714705
280,41,9,2,10022.7050724342,0.222583333333,718.853793835359
281,42,1,1,310089.3675966,0.2246,
282,42,2,2,6420.27341090957,0.22565,250.144065209352
283,42,3,2,6315.64334011205,0.226016666667,392.931074422873
284,42,4,2,5055.10933370953,0.2264,476.277132386825
285,42,5,2,8347.83892035137,0.226766666667,520.908855174925
286,42,6,2,11398.9978780453,0.227133333333,582.879935665096
287,42,7,2,21160.1513446046,0.227516666667,590.34408267114
288,42,8,2,8435.79874076479,0.227883333333,596.89487675145
289,42,9,2,6835.84979219489,0.22825,726.851376874039
290,43,1,1,394625.6322821,0.230266666667,
291,43,2,2,8260.88156283616,0.231333333333,310.93007922923
292,43,3,2,23151.8728389904,0.231716666667,339.200475162205
293,43,4,2,4118.20786599367,0.232083333333,504.305936429704
294,43,5,2,7936.53294558154,0.23245,508.874241146261
295,43,6,2,8162.33977270073,0.232833333333,522.890086887642
296,43,7,2,6946.17255151104,0.2332,658.86731082004
297,43,8,2,6743.69403237435,0.233566666667,734.836050278695
298,43,9,2,6729.8583964882,0.23395,780.822271057031
299,44,1,1,363242.0032621,0.23595,
300,44,2,2,6953.29536463863,0.237016666667,293.175419305305
301,44,3,2,2587.41425800928,0.237383333333,294.951115692939
302,44,4,2,14702.8925044857,0.23775,378.917212041709
303,44,5,2,4016.5253771439,0.238133333333,440.888098859506
304,44,6,2,4353.8647811227,0.2385,530.319480122727
305,44,7,2,344666.6902054,0.238866666667,540.329740512125
306,44,8,2,10119.4651515781,0.23925,576.865507245174
307,44,9,2,7411.1793164466,0.239616666667,608.317028646646
308,45,1,1,439449.1200462,0.241633333333,
309,45,2,2,4948.7784877944,0.242683333333,316.946653069035
310,45,3,2,6721.34685732104,0.24305,384.933112069769
311,45,4,2,9408.59059207893,0.243433333333,446.903572488624
312,45,5,2,3942.04382250807,0.2438,452.922621196834
313,45,6,2,68697.4036791403,0.244166666667,480.307803255677
314,45,7,2,10399.6167936776,0.24455,514.891085894002
315,45,8,2,8681.68757930959,0.244916666667,564.327361970118
316,45,9,2,21561.3923942762,0.245283333333,566.34428300323
317,46,1,1,511109.0157931,0.2473,
318,46,2,2,6235.10992995082,0.24835,250.144356480743
319,46,3,2,8802.78204203961,0.248716666667,452.277180883723
320,46,4,2,9713.86527060601,0.249083333333,554.343916149965
321,46,5,2,11475.6375883624,0.249466666667,590.344815986351
322,46,6,2,6413.07143742177,0.249833333333,670.287165620698
323,46,7,2,7226.11112088366,0.2502,676.303828011822
324,46,8,2,4670.19572866826,0.250583333333,744.290243349619
325,46,9,2,8243.6819579338,0.25095,1035.65836482659
326,47,1,1,484920.0065488,0.252966666667,
327,47,2,2,7421.96757508685,0.254,310.930230646973
328,47,3,2,5820.10868341531,0.254366666667,392.931254604431
329,47,4,2,6870.37324428927,0.25475,459.210135368107
330,47,5,2,7886.69986665729,0.255116666667,520.907925091605
331,47,6,2,6141.72144389862,0.255483333333,543.336701280432
332,47,7,2,8516.90950501012,0.255866666667,573.387948687474
333,47,8,2,13050.5361802517,0.256233333333,582.880071557491
334,47,9,2,8269.85819059846,0.2566,650.864447490975
335,48,1,1,425644.9934377,0.258616666667,
336,48,2,2,12929.5952067507,0.259666666667,378.916542585998
337,48,3,2,4891.86937759593,0.260033333333,440.886908153914
338,48,4,2,7482.93850862289,0.260416666667,460.92091875681
339,48,5,2,8531.15441449326,0.260783333333,506.32458913994
340,48,6,2,7592.51342669579,0.26115,528.907388439264
341,48,7,2,317140.0373267,0.261533333333,540.330734141954
342,48,8,2,7769.41051309987,0.2619,608.31772760958
343,48,9,2,7843.48154724515,0.262266666667,726.850432952132
344,49,1,1,409678.654112,0.264283333333,
345,49,2,2,1802.41858069133,0.265316666667,316.946987933497
346,49,3,2,9168.56153442753,0.2657,452.921250292682
347,49,4,2,7505.60177345459,0.266066666667,478.291590037556
348,49,5,2,7622.6353507549,0.266433333333,480.308156680917
349,49,6,2,11573.4521321571,0.266816666667,514.89111709676
350,49,7,2,211699.8402283,0.267183333333,566.345223839179
351,49,8,2,9994.57066054447,0.26755,596.893255000122
352,49,9,2,5883.74028535786,0.267933333333,634.331531317747
353,50,1,1,335800.0458356,0.269933333333,
354,50,2,2,8226.67339050413,0.27095,250.14394316235
355,50,3,2,12870.2236844469,0.271333333333,446.904773313458
356,50,4,2,4195.28440182827,0.2717,452.275019344462
357,50,5,2,7199.40836411643,0.272066666667,473.280844903875
358,50,6,2,3232.89288268044,0.27245,513.368219383624
359,50,7,2,6147.6458005865,0.272816666667,576.860581739017
360,50,8,2,8297.34157616774,0.273183333333,664.882586211347
